Perimetre;Nature;Date;Heures;Consommation;Thermique;Nucleaire;Eolien;Solaire;Hydraulique;Pompage;Bioenergies;Ech. physiques
Centre-Val de Loire;Donnees definitives;01/01/2019;00:00;2707;80;10145;21;0;2;-;57;-7598
Centre-Val de Loire;Donnees definitives;01/01/2019;00:15;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;00:30;2727;81;10290;75;0;2;-;57;-7778
Centre-Val de Loire;Donnees definitives;01/01/2019;00:45;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;01:00;2616;84;10132;69;0;2;-;57;-7727
Centre-Val de Loire;Donnees definitives;01/01/2019;01:15;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;01:30;2668;84;10147;71;0;2;-;58;-7694
Centre-Val de Loire;Donnees definitives;01/01/2019;01:45;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;02:00;2584;86;10109;74;0;1;-;59;-7745
Centre-Val de Loire;Donnees definitives;01/01/2019;02:15;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;02:30;2588;102;10153;76;0;1;-;59;-7802
Centre-Val de Loire;Donnees definitives;01/01/2019;02:45;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;03:00;2446;102;10008;73;0;1;-;60;-7799
Centre-Val de Loire;Donnees definitives;01/01/2019;03:15;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;03:30;2348;102;10195;76;0;1;-;61;-8087
Centre-Val de Loire;Donnees definitives;01/01/2019;03:45;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;04:00;2267;102;10142;73;0;1;-;60;-8112
Centre-Val de Loire;Donnees definitives;01/01/2019;04:15;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;04:30;2272;102;10226;76;0;1;-;61;-8193
Centre-Val de Loire;Donnees definitives;01/01/2019;04:45;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;05:00;2249;102;10213;76;0;1;-;59;-8202
Centre-Val de Loire;Donnees definitives;01/01/2019;05:15;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;05:30;2267;102;10166;79;0;1;-;60;-8140
Centre-Val de Loire;Donnees definitives;01/01/2019;05:45;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;06:00;2260;102;10038;87;0;1;-;59;-8028
Centre-Val de Loire;Donnees definitives;01/01/2019;06:15;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;06:30;2341;102;10150;93;0;1;-;62;-8067
Centre-Val de Loire;Donnees definitives;01/01/2019;06:45;;;;;;;;;
Centre-Val de Loire;Donnees definitives;01/01/2019;07:00;2363;102;10171;98;0;1;-;61;-8070
