Perimetre;Nature;Date;Heures;Consommation;Thermique;Nucleaire;Eolien;Solaire;Hydraulique;Pompage;Bioenergies;Ech. physiques
Normandie;Donnees definitives;01/01/2020;00:00;4275;350;5007;80;0;12;-;58;-1232
Normandie;Donnees definitives;01/01/2020;00:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;00:30;4194;353;5003;73;0;13;-;59;-1307
Normandie;Donnees definitives;01/01/2020;00:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;01:00;4053;354;4929;84;0;13;-;58;-1386
Normandie;Donnees definitives;01/01/2020;01:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;01:30;4116;353;5035;91;0;13;-;56;-1433
Normandie;Donnees definitives;01/01/2020;01:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;02:00;4108;353;5068;111;0;13;-;57;-1493
Normandie;Donnees definitives;01/01/2020;02:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;02:30;3973;353;5065;102;0;13;-;56;-1617
Normandie;Donnees definitives;01/01/2020;02:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;03:00;3856;354;5040;109;0;13;-;56;-1716
Normandie;Donnees definitives;01/01/2020;03:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;03:30;3757;354;5086;110;0;13;-;58;-1863
Normandie;Donnees definitives;01/01/2020;03:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;04:00;3676;354;5028;93;0;13;-;57;-1869
Normandie;Donnees definitives;01/01/2020;04:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;04:30;3644;354;5081;56;0;13;-;58;-1917
Normandie;Donnees definitives;01/01/2020;04:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;05:00;3611;354;5054;52;0;13;-;58;-1920
Normandie;Donnees definitives;01/01/2020;05:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;05:30;3631;351;5079;59;0;13;-;57;-1928
Normandie;Donnees definitives;01/01/2020;05:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;06:00;3615;350;5082;58;0;13;-;56;-1945
Normandie;Donnees definitives;01/01/2020;06:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;06:30;3652;351;5087;58;0;13;-;55;-1913
Normandie;Donnees definitives;01/01/2020;06:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;07:00;3645;351;5089;55;0;13;-;57;-1919
Normandie;Donnees definitives;01/01/2020;07:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;07:30;3656;352;5078;55;0;12;-;56;-1898
Normandie;Donnees definitives;01/01/2020;07:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;08:00;3652;352;5054;61;0;13;-;57;-1884
Normandie;Donnees definitives;01/01/2020;08:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;08:30;3648;352;5012;59;0;12;-;59;-1846
Normandie;Donnees definitives;01/01/2020;08:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;09:00;3614;351;5006;56;0;12;-;58;-1869
Normandie;Donnees definitives;01/01/2020;09:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;09:30;3619;351;5006;50;1;12;-;58;-1858
Normandie;Donnees definitives;01/01/2020;09:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;10:00;3657;351;5002;53;3;13;-;58;-1824
Normandie;Donnees definitives;01/01/2020;10:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;10:30;3701;353;5010;64;5;13;-;57;-1801
Normandie;Donnees definitives;01/01/2020;10:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;11:00;3735;353;5015;66;9;13;-;58;-1778
Normandie;Donnees definitives;01/01/2020;11:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;11:30;3787;353;5025;76;12;13;-;57;-1749
Normandie;Donnees definitives;01/01/2020;11:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;12:00;3848;353;5041;72;14;13;-;57;-1701
Normandie;Donnees definitives;01/01/2020;12:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;12:30;3948;354;5051;52;15;13;-;57;-1593
Normandie;Donnees definitives;01/01/2020;12:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;13:00;3989;353;5087;38;15;13;-;57;-1575
Normandie;Donnees definitives;01/01/2020;13:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;13:30;3878;353;5063;29;15;13;-;58;-1652
Normandie;Donnees definitives;01/01/2020;13:45;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;14:00;3783;353;5044;24;15;13;-;59;-1725
Normandie;Donnees definitives;01/01/2020;14:15;;;;;;;;;
Normandie;Donnees definitives;01/01/2020;14:30;3676;353;5061;23;13;13;-;59;-1846
Normandie;Donnees definitives;01/01/2020;14:45;;;;;;;;;
